Id,Fecha,Edad,Rol,Zona,Tipo_de_resultado,Tipo_de_siniestro,Dia_de_la_semana,Sexo,Hora,Departamento,Localidad,Novedad,Tipo_de_Vehiculo,X,Y,Fecha_Hora,Momento_dia,Hora_pico,Coordenadas,Edad_estan,Rol_CONDUCTOR,Rol_PASAJERO,Rol_PEATON,Zona_RURAL,Zona_SUBURBANA,Zona_URBANA,Tipo_resultado_FCA,Tipo_resultado_FL,Tipo_resultado_HG,Tipo_resultado_HL,Dia_semana_DOMINGO,Dia_semana_JUEVES,Dia_semana_LUNES,Dia_semana_MARTES,Dia_semana_MIERCOLES,Dia_semana_SABADO,Dia_semana_VIERNES,Sexo_bin
1889,2022-11-04,24.0,PASAJERO,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,SABADO,MASCULINO,8,MONTEVIDEO,MONTEVIDEO,14638494,OMNIBUS,578040,6138670,2022-11-04 08:00:00,Mañana,1,"(6138670, 578040)",-0.6835037773502151,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
1890,2022-11-04,25.0,PASAJERO,URBANA,HERIDO LEVE,CAIDA,SABADO,FEMENINO,11,MONTEVIDEO,MONTEVIDEO,14638842,BIRRODADO,572700,6137060,2022-11-04 11:00:00,Mañana,0,"(6137060, 572700)",-0.6233936469464391,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
1891,2022-11-04,38.0,PASAJERO,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,SABADO,FEMENINO,12,MONTEVIDEO,MONTEVIDEO,14639276,OMNIBUS,577790,6140080,2022-11-04 12:00:00,Tarde,0,"(6140080, 577790)",0.15803804830264923,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
1892,2022-11-04,37.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,SABADO,FEMENINO,12,MONTEVIDEO,MONTEVIDEO,14639457,BIRRODADO,579120,6141355,2022-11-04 12:00:00,Tarde,0,"(6141355, 579120)",0.09792791789887322,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
1893,2022-11-04,63.0,PASAJERO,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,SABADO,FEMENINO,12,MONTEVIDEO,MONTEVIDEO,14639457,BIRRODADO,579120,6141355,2022-11-04 12:00:00,Tarde,0,"(6141355, 579120)",1.6607913083970496,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
1894,2022-11-04,39.0,CONDUCTOR,SUBURBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,SABADO,FEMENINO,16,MONTEVIDEO,MONTEVIDEO,14640711,BIRRODADO,570825,6148890,2022-11-04 16:00:00,Tarde,0,"(6148890, 570825)",0.21814817870642525,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0
1895,2022-11-04,20.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,SABADO,MASCULINO,17,MONTEVIDEO,MONTEVIDEO,14640880,BIRRODADO,573450,6137275,2022-11-04 17:00:00,Tarde,1,"(6137275, 573450)",-0.9239442989653192,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
1896,2022-11-04,22.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,SABADO,MASCULINO,18,MONTEVIDEO,MONTEVIDEO,14641140,BIRRODADO,573430,6140875,2022-11-04 18:00:00,Noche,1,"(6140875, 573430)",-0.803724038157767,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
1897,2022-11-04,30.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,SABADO,MASCULINO,17,MONTEVIDEO,MONTEVIDEO,14641444,AUTO,576740,6140285,2022-11-04 17:00:00,Tarde,1,"(6140285, 576740)",-0.3228429949275589,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
1898,2022-11-04,43.0,PASAJERO,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,SABADO,MASCULINO,17,MONTEVIDEO,MONTEVIDEO,14641444,AUTO,576740,6140285,2022-11-04 17:00:00,Tarde,1,"(6140285, 576740)",0.4585887003215293,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
1899,2022-11-04,26.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,SABADO,MASCULINO,18,MONTEVIDEO,MONTEVIDEO,14641591,BIRRODADO,582695,6147310,2022-11-04 18:00:00,Noche,1,"(6147310, 582695)",-0.563283516542663,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
1900,2022-11-04,9.0,PEATON,URBANA,HERIDO LEVE,ATROPELLO DE PEATON,SABADO,MASCULINO,17,MONTEVIDEO,MONTEVIDEO,14641660,BIRRODADO,579825,6143370,2022-11-04 17:00:00,Tarde,1,"(6143370, 579825)",-1.5851557334068553,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
1901,2022-11-04,20.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,SABADO,MASCULINO,21,MONTEVIDEO,MONTEVIDEO,14642273,BIRRODADO,575800,6147110,2022-11-04 21:00:00,Noche,0,"(6147110, 575800)",-0.9239442989653192,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
1902,2022-11-04,30.0,PASAJERO,URBANA,HERIDO LEVE,CAIDA,SABADO,FEMENINO,22,MONTEVIDEO,MONTEVIDEO,14642349,BIRRODADO,582660,6138095,2022-11-04 22:00:00,Noche,0,"(6138095, 582660)",-0.3228429949275589,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
1903,2022-11-04,18.0,PEATON,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,SABADO,MASCULINO,17,MONTEVIDEO,MONTEVIDEO,14642437,BIRRODADO,567290,6142455,2022-11-04 17:00:00,Tarde,1,"(6142455, 567290)",-1.044164559772871,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
1904,2022-11-04,20.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,SABADO,MASCULINO,17,MONTEVIDEO,MONTEVIDEO,14642437,BIRRODADO,567290,6142455,2022-11-04 17:00:00,Tarde,1,"(6142455, 567290)",-0.9239442989653192,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
1905,2022-11-04,27.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,SABADO,MASCULINO,17,MONTEVIDEO,MONTEVIDEO,14642437,AUTO,567290,6142455,2022-11-04 17:00:00,Tarde,1,"(6142455, 567290)",-0.503173386138887,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
1906,2022-12-04,19.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,DOMINGO,MASCULINO,0,MONTEVIDEO,MONTEVIDEO,14642898,BIRRODADO,577195,6143660,2022-12-04 00:00:00,Madrugada,0,"(6143660, 577195)",-0.9840544293690952,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,1
1907,2022-12-04,19.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,DOMINGO,MASCULINO,4,MONTEVIDEO,MONTEVIDEO,14643323,BIRRODADO,572905,6137030,2022-12-04 04:00:00,Madrugada,0,"(6137030, 572905)",-0.9840544293690952,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,1
1908,2022-12-04,38.0,CONDUCTOR,URBANA,HERIDO GRAVE,COLISION ENTRE VEHICULOS,DOMINGO,MASCULINO,6,MONTEVIDEO,MONTEVIDEO,14643679,BIRRODADO,571240,6145420,2022-12-04 06:00:00,Mañana,1,"(6145420, 571240)",0.15803804830264923,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,1
1909,2022-12-04,32.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,DOMINGO,MASCULINO,8,MONTEVIDEO,MONTEVIDEO,14643806,BIRRODADO,573480,6140020,2022-12-04 08:00:00,Mañana,1,"(6140020, 573480)",-0.2026227341200069,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,1
1910,2022-12-04,24.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,DOMINGO,FEMENINO,8,MONTEVIDEO,MONTEVIDEO,14643828,BIRRODADO,575950,6137830,2022-12-04 08:00:00,Mañana,1,"(6137830, 575950)",-0.6835037773502151,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,0
1911,2022-12-04,23.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,DOMINGO,MASCULINO,9,MONTEVIDEO,MONTEVIDEO,14644243,BIRRODADO,587865,6140330,2022-12-04 09:00:00,Mañana,0,"(6140330, 587865)",-0.743613907753991,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,1
1912,2022-12-04,44.0,CONDUCTOR,SUBURBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,DOMINGO,MASCULINO,10,MONTEVIDEO,MONTEVIDEO,14644587,AUTO,583580,6139660,2022-12-04 10:00:00,Mañana,0,"(6139660, 583580)",0.5186988307253053,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1
1913,2022-12-04,56.0,PEATON,URBANA,HERIDO LEVE,ATROPELLO DE PEATON,DOMINGO,FEMENINO,12,MONTEVIDEO,MONTEVIDEO,14645488,BIRRODADO,576305,6141200,2022-12-04 12:00:00,Tarde,0,"(6141200, 576305)",1.2400203955706175,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,0
1914,2022-12-04,54.0,PASAJERO,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,DOMINGO,FEMENINO,14,MONTEVIDEO,MONTEVIDEO,14645900,BIRRODADO,571825,6136610,2022-12-04 14:00:00,Tarde,0,"(6136610, 571825)",1.1198001347630655,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,0
1915,2022-12-04,45.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,DOMINGO,MASCULINO,14,MONTEVIDEO,MONTEVIDEO,14645900,BIRRODADO,571825,6136610,2022-12-04 14:00:00,Tarde,0,"(6136610, 571825)",0.5788089611290813,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,1
1916,2022-12-04,35.0,PEATON,SUBURBANA,HERIDO GRAVE,ATROPELLO DE PEATON,DOMINGO,FEMENINO,15,MONTEVIDEO,MONTEVIDEO,14645992,BIRRODADO,575110,6137905,2022-12-04 15:00:00,Tarde,0,"(6137905, 575110)",-0.022292342908678826,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,0
1917,2022-12-04,35.370858335507435,PEATON,URBANA,HERIDO LEVE,ATROPELLO DE PEATON,DOMINGO,MASCULINO,11,MONTEVIDEO,MONTEVIDEO,14646736,BIRRODADO,571080,6148355,2022-12-04 11:00:00,Mañana,0,"(6148355, 571080)",4.2710816503995387e-16,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,1
1918,2022-12-04,21.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,DOMINGO,MASCULINO,19,MONTEVIDEO,MONTEVIDEO,14647279,BIRRODADO,571905,6141820,2022-12-04 19:00:00,Noche,0,"(6141820, 571905)",-0.863834168561543,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,1
1919,2022-12-04,70.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,DOMINGO,MASCULINO,19,MONTEVIDEO,MONTEVIDEO,14647288,BIRRODADO,582115,6146030,2022-12-04 19:00:00,Noche,0,"(6146030, 582115)",2.0815622212234817,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,1
1920,2022-12-04,39.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,DOMINGO,MASCULINO,18,MONTEVIDEO,MONTEVIDEO,14647312,BIRRODADO,576350,6142945,2022-12-04 18:00:00,Noche,1,"(6142945, 576350)",0.21814817870642525,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,1
1921,2022-12-04,78.0,PEATON,URBANA,HERIDO LEVE,ATROPELLO DE PEATON,DOMINGO,MASCULINO,16,MONTEVIDEO,MONTEVIDEO,14647431,BIRRODADO,581425,6138670,2022-12-04 16:00:00,Tarde,0,"(6138670, 581425)",2.56244326445369,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,1
1922,2022-12-04,41.0,PEATON,URBANA,HERIDO GRAVE,ATROPELLO DE PEATON,DOMINGO,FEMENINO,22,MONTEVIDEO,MONTEVIDEO,14647841,BIRRODADO,573670,6137080,2022-12-04 22:00:00,Noche,0,"(6137080, 573670)",0.33836843951397727,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,0
1923,2022-12-04,26.0,PEATON,SUBURBANA,HERIDO GRAVE,COLISION ENTRE VEHICULOS,DOMINGO,FEMENINO,17,MONTEVIDEO,MONTEVIDEO,14647967,BIRRODADO,578485,6150260,2022-12-04 17:00:00,Tarde,1,"(6150260, 578485)",-0.563283516542663,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,0
1924,2022-12-04,50.0,PEATON,SUBURBANA,HERIDO GRAVE,COLISION ENTRE VEHICULOS,DOMINGO,FEMENINO,17,MONTEVIDEO,MONTEVIDEO,14647967,BIRRODADO,578485,6150260,2022-12-04 17:00:00,Tarde,1,"(6150260, 578485)",0.8793596131479614,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,0
1925,2022-12-04,1.0,PEATON,SUBURBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,DOMINGO,MASCULINO,17,MONTEVIDEO,MONTEVIDEO,14647967,BIRRODADO,578485,6150260,2022-12-04 17:00:00,Tarde,1,"(6150260, 578485)",-2.0660367766370635,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1
1926,2022-12-04,7.0,PEATON,SUBURBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,DOMINGO,MASCULINO,17,MONTEVIDEO,MONTEVIDEO,14647967,BIRRODADO,578485,6150260,2022-12-04 17:00:00,Tarde,1,"(6150260, 578485)",-1.7053759942144073,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1
1927,2022-12-04,51.0,CONDUCTOR,SUBURBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,DOMINGO,MASCULINO,17,MONTEVIDEO,MONTEVIDEO,14647967,BIRRODADO,578485,6150260,2022-12-04 17:00:00,Tarde,1,"(6150260, 578485)",0.9394697435517375,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1
1928,2022-12-04,21.0,CONDUCTOR,URBANA,HERIDO GRAVE,COLISION ENTRE VEHICULOS,DOMINGO,MASCULINO,21,MONTEVIDEO,MONTEVIDEO,14648094,BIRRODADO,575230,6139905,2022-12-04 21:00:00,Noche,0,"(6139905, 575230)",-0.863834168561543,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,1
1929,2022-04-13,18.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,LUNES,MASCULINO,0,MONTEVIDEO,MONTEVIDEO,14648690,BIRRODADO,573130,6144490,2022-04-13 00:00:00,Madrugada,0,"(6144490, 573130)",-1.044164559772871,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,1
1930,2022-04-13,24.0,CONDUCTOR,URBANA,HERIDO GRAVE,CAIDA,LUNES,MASCULINO,5,MONTEVIDEO,MONTEVIDEO,14649266,BIRRODADO,570115,6148925,2022-04-13 05:00:00,Madrugada,0,"(6148925, 570115)",-0.6835037773502151,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,1
1931,2022-04-13,41.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,LUNES,MASCULINO,7,MONTEVIDEO,MONTEVIDEO,14649423,BIRRODADO,574575,6137965,2022-04-13 07:00:00,Mañana,1,"(6137965, 574575)",0.33836843951397727,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,1
1932,2022-04-13,49.0,PASAJERO,SUBURBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,LUNES,FEMENINO,6,MONTEVIDEO,MONTEVIDEO,14649444,OMNIBUS,579035,6140870,2022-04-13 06:00:00,Mañana,1,"(6140870, 579035)",0.8192494827441854,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0
1933,2022-04-13,64.0,PASAJERO,SUBURBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,LUNES,MASCULINO,6,MONTEVIDEO,MONTEVIDEO,14649444,OMNIBUS,579035,6140870,2022-04-13 06:00:00,Mañana,1,"(6140870, 579035)",1.7209014388008257,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,1
1934,2022-04-13,63.0,PEATON,URBANA,HERIDO LEVE,ATROPELLO DE PEATON,LUNES,FEMENINO,8,MONTEVIDEO,MONTEVIDEO,14649777,BIRRODADO,579385,6142665,2022-04-13 08:00:00,Mañana,1,"(6142665, 579385)",1.6607913083970496,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0
1935,2022-04-13,37.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,LUNES,FEMENINO,11,MONTEVIDEO,MONTEVIDEO,14650623,AUTO,580650,6145765,2022-04-13 11:00:00,Mañana,0,"(6145765, 580650)",0.09792791789887322,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0
1936,2022-04-13,27.0,CONDUCTOR,URBANA,HERIDO GRAVE,COLISION ENTRE VEHICULOS,LUNES,MASCULINO,13,MONTEVIDEO,MONTEVIDEO,14650970,BIRRODADO,570990,6143425,2022-04-13 13:00:00,Tarde,0,"(6143425, 570990)",-0.503173386138887,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,1
1937,2022-04-13,80.0,PEATON,URBANA,HERIDO GRAVE,ATROPELLO DE PEATON,LUNES,MASCULINO,13,MONTEVIDEO,MONTEVIDEO,14651484,BIRRODADO,572530,6141550,2022-04-13 13:00:00,Tarde,0,"(6141550, 572530)",2.682663525261242,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,1
1938,2022-04-13,40.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,LUNES,FEMENINO,14,MONTEVIDEO,MONTEVIDEO,14651646,BIRRODADO,582480,6146820,2022-04-13 14:00:00,Tarde,0,"(6146820, 582480)",0.2782583091102013,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0
1939,2022-04-13,24.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,LUNES,MASCULINO,16,MONTEVIDEO,MONTEVIDEO,14652344,BIRRODADO,573950,6142325,2022-04-13 16:00:00,Tarde,0,"(6142325, 573950)",-0.6835037773502151,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,1
1940,2022-04-13,35.0,CONDUCTOR,SUBURBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,LUNES,FEMENINO,16,MONTEVIDEO,MONTEVIDEO,14652582,BIRRODADO,566750,6153235,2022-04-13 16:00:00,Tarde,0,"(6153235, 566750)",-0.022292342908678826,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0
1941,2022-04-13,37.0,CONDUCTOR,SUBURBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,LUNES,MASCULINO,17,MONTEVIDEO,MONTEVIDEO,14652593,BIRRODADO,580700,6140845,2022-04-13 17:00:00,Tarde,1,"(6140845, 580700)",0.09792791789887322,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,1
1942,2022-04-13,61.0,PEATON,URBANA,HERIDO LEVE,ATROPELLO DE PEATON,LUNES,MASCULINO,18,MONTEVIDEO,MONTEVIDEO,14652865,BIRRODADO,574895,6140410,2022-04-13 18:00:00,Noche,1,"(6140410, 574895)",1.5405710475894976,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,1
1943,2022-04-13,30.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,LUNES,FEMENINO,18,MONTEVIDEO,MONTEVIDEO,14652939,BIRRODADO,570820,6142970,2022-04-13 18:00:00,Noche,1,"(6142970, 570820)",-0.3228429949275589,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0
1944,2022-04-13,25.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,LUNES,MASCULINO,18,MONTEVIDEO,MONTEVIDEO,14652960,BIRRODADO,580090,6144690,2022-04-13 18:00:00,Noche,1,"(6144690, 580090)",-0.6233936469464391,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,1
1945,2022-04-13,53.0,PASAJERO,SUBURBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,LUNES,FEMENINO,17,MONTEVIDEO,MONTEVIDEO,14653098,BIRRODADO,560805,6148355,2022-04-13 17:00:00,Tarde,1,"(6148355, 560805)",1.0596900043592894,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0
1946,2022-04-13,20.0,CONDUCTOR,SUBURBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,LUNES,MASCULINO,17,MONTEVIDEO,MONTEVIDEO,14653098,BIRRODADO,560805,6148355,2022-04-13 17:00:00,Tarde,1,"(6148355, 560805)",-0.9239442989653192,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,1
1947,2022-04-13,75.0,CONDUCTOR,SUBURBANA,HERIDO GRAVE,COLISION ENTRE VEHICULOS,LUNES,MASCULINO,17,MONTEVIDEO,MONTEVIDEO,14653098,BIRRODADO,560805,6148355,2022-04-13 17:00:00,Tarde,1,"(6148355, 560805)",2.3821128732423618,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,1
1948,2022-04-13,27.0,CONDUCTOR,URBANA,HERIDO LEVE,DESPISTE,LUNES,MASCULINO,20,MONTEVIDEO,MONTEVIDEO,14653130,AUTO,575090,6139170,2022-04-13 20:00:00,Noche,0,"(6139170, 575090)",-0.503173386138887,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,1
1949,2022-04-13,49.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,LUNES,MASCULINO,20,MONTEVIDEO,MONTEVIDEO,14653391,BIRRODADO,579075,6141090,2022-04-13 20:00:00,Noche,0,"(6141090, 579075)",0.8192494827441854,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,1
1950,2022-04-13,54.0,PEATON,SUBURBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,LUNES,FEMENINO,21,MONTEVIDEO,MONTEVIDEO,14653406,BIRRODADO,573795,6139320,2022-04-13 21:00:00,Noche,0,"(6139320, 573795)",1.1198001347630655,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0
1951,2022-04-13,24.0,CONDUCTOR,SUBURBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,LUNES,MASCULINO,21,MONTEVIDEO,MONTEVIDEO,14653710,BIRRODADO,578030,6145560,2022-04-13 21:00:00,Noche,0,"(6145560, 578030)",-0.6835037773502151,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,1
1952,2022-04-13,16.0,PASAJERO,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,LUNES,FEMENINO,22,MONTEVIDEO,MONTEVIDEO,14653729,BIRRODADO,577120,6146720,2022-04-13 22:00:00,Noche,0,"(6146720, 577120)",-1.1643848205804233,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0
1953,2022-04-13,55.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,LUNES,MASCULINO,22,MONTEVIDEO,MONTEVIDEO,14653770,BIRRODADO,577555,6135615,2022-04-13 22:00:00,Noche,0,"(6135615, 577555)",1.1799102651668416,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,1
1954,2022-04-13,40.0,PEATON,URBANA,HERIDO LEVE,ATROPELLO DE PEATON,LUNES,MASCULINO,22,MONTEVIDEO,MONTEVIDEO,14654343,BIRRODADO,579160,6136910,2022-04-13 22:00:00,Noche,0,"(6136910, 579160)",0.2782583091102013,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,1
1955,2022-04-14,31.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,MARTES,FEMENINO,0,MONTEVIDEO,MONTEVIDEO,14654186,BIRRODADO,573820,6137720,2022-04-14 00:00:00,Madrugada,0,"(6137720, 573820)",-0.2627328645237829,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0
1956,2022-04-14,26.0,CONDUCTOR,SUBURBANA,HERIDO GRAVE,COLISION ENTRE VEHICULOS,MARTES,MASCULINO,4,MONTEVIDEO,MONTEVIDEO,14654730,AUTO,568325,6141750,2022-04-14 04:00:00,Madrugada,0,"(6141750, 568325)",-0.563283516542663,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,1
1957,2022-04-14,32.0,PASAJERO,SUBURBANA,HERIDO GRAVE,COLISION ENTRE VEHICULOS,MARTES,MASCULINO,4,MONTEVIDEO,MONTEVIDEO,14654730,AUTO,568325,6141750,2022-04-14 04:00:00,Madrugada,0,"(6141750, 568325)",-0.2026227341200069,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,1
1958,2022-04-14,28.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,MARTES,MASCULINO,5,MONTEVIDEO,MONTEVIDEO,14654914,AUTO,572820,6145155,2022-04-14 05:00:00,Madrugada,0,"(6145155, 572820)",-0.44306325573511096,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1
1959,2022-04-14,52.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,MARTES,MASCULINO,11,MONTEVIDEO,MONTEVIDEO,14656281,BIRRODADO,581200,6139615,2022-04-14 11:00:00,Mañana,0,"(6139615, 581200)",0.9995798739555135,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1
1960,2022-04-14,36.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,MARTES,MASCULINO,13,MONTEVIDEO,MONTEVIDEO,14656494,BIRRODADO,579040,6141500,2022-04-14 13:00:00,Tarde,0,"(6141500, 579040)",0.03781778749509719,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1
1961,2022-04-14,22.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,MARTES,MASCULINO,13,MONTEVIDEO,MONTEVIDEO,14656576,BIRRODADO,585210,6140535,2022-04-14 13:00:00,Tarde,0,"(6140535, 585210)",-0.803724038157767,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1
1962,2022-04-14,24.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,MARTES,MASCULINO,13,MONTEVIDEO,MONTEVIDEO,14656704,BIRRODADO,576200,6139430,2022-04-14 13:00:00,Tarde,0,"(6139430, 576200)",-0.6835037773502151,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1
